Freq.	V(vo)
2.34422881531991e+002	(-4.00126281237072e+001dB,-4.05350541203221e-001°)
2.39883291901948e+002	(-4.00130440796535e+001dB,-4.14794277764719e-001°)
2.45470891568502e+002	(-4.00134796574342e+001dB,-4.24458123895223e-001°)
2.51188643150957e+002	(-4.00139357834974e+001dB,-4.34347216380396e-001°)
2.57039578276885e+002	(-4.00144134283682e+001dB,-4.44466812403084e-001°)
2.63026799189537e+002	(-4.00149136081301e+001dB,-4.54822292285831e-001°)
2.69153480392690e+002	(-4.00154373873300e+001dB,-4.65419162550136e-001°)
2.75422870333816e+002	(-4.00159858806623e+001dB,-4.76263058798119e-001°)
2.81838293126444e+002	(-4.00165602557880e+001dB,-4.87359748864696e-001°)
2.88403150312659e+002	(-4.00171617354240e+001dB,-4.98715135877343e-001°)
2.95120922666637e+002	(-4.00177916005186e+001dB,-5.10335261592933e-001°)
3.01995172040200e+002	(-4.00184511924675e+001dB,-5.22226309587834e-001°)
3.09029543251358e+002	(-4.00191419163077e+001dB,-5.34394608707591e-001°)
3.16227766016837e+002	(-4.00198652438088e+001dB,-5.46846636553763e-001°)
3.23593656929627e+002	(-4.00206227164094e+001dB,-5.59589022988386e-001°)
3.31131121482590e+002	(-4.00214159486688e+001dB,-5.72628553808059e-001°)
3.38844156139201e+002	(-4.00222466317591e+001dB,-5.85972174485092e-001°)
3.46736850452530e+002	(-4.00231165373673e+001dB,-5.99626994064871e-001°)
3.54813389233574e+002	(-4.00240275207502e+001dB,-6.13600288900268e-001°)
3.63078054770100e+002	(-4.00249815259048e+001dB,-6.27899506977544e-001°)
3.71535229097171e+002	(-4.00259805889444e+001dB,-6.42532271839908e-001°)
3.80189396320559e+002	(-4.00270268425249e+001dB,-6.57506386825808e-001°)
3.89045144994279e+002	(-4.00281225212091e+001dB,-6.72829839622073e-001°)
3.98107170553495e+002	(-4.00292699654311e+001dB,-6.88510806482976e-001°)
4.07380277804111e+002	(-4.00304716272648e+001dB,-7.04557656999921e-001°)
4.16869383470333e+002	(-4.00317300754189e+001dB,-7.20978958703888e-001°)
4.26579518801591e+002	(-4.00330480010361e+001dB,-7.37783481948313e-001°)
4.36515832240164e+002	(-4.00344282235885e+001dB,-7.54980204869485e-001°)
4.46683592150961e+002	(-4.00358736968811e+001dB,-7.72578318419984e-001°)
4.57088189614873e+002	(-4.00373875157847e+001dB,-7.90587231673975e-001°)
4.67735141287196e+002	(-4.00389729228046e+001dB,-8.09016577116694e-001°)
4.78630092322636e+002	(-4.00406333155318e+001dB,-8.27876216263486e-001°)
4.89778819368444e+002	(-4.00423722537236e+001dB,-8.47176245180672e-001°)
5.01187233627270e+002	(-4.00441934676042e+001dB,-8.66927000454795e-001°)
