#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery
#Serial Number: SN:210244692301
#Date Time: 2017-10-25 13:08:44.288

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
5000.0000000000009,0.19598083773097275,-51.906186577339824,175.61823192665767
5018.4969898470044,0.19968064955273163,-51.691697443912886,174.77980537812894
5037.0624074206862,0.20080317016029789,-51.600947324818904,174.60218894704607
5055.6965058624446,0.20058723401706613,-51.539009005345292,175.48590355378965
5074.3995392501356,0.20072720296177871,-51.651809560840135,174.16419014032004
5093.1717626015661,0.20048230841574977,-51.518079535382491,175.71042258286798
5112.0134318779428,0.19896584353451877,-51.431791498096679,174.25212065154227
5130.9248039873783,0.19593593564315648,-51.475736610801704,174.47885354537692
5149.9061367883996,0.1997716128651601,-51.332920656855052,174.70424168829805
5168.9576890934359,0.20037890671918251,-51.24166988214175,175.07660704227226
5188.0797206723864,0.20104090337526709,-51.129447433082838,175.08293001175187
5207.272492256131,0.20075534527673047,-51.023540836520752,173.87452706395089
5226.5362655400968,0.20093256844972315,-51.030609243117993,174.54804485596975
5245.8713031878378,0.19982704700453718,-50.902819391295765,174.43217516117869
5265.2778688345861,0.1977541681381943,-50.97293072151264,174.38544715949413
5284.756227090882,0.20090816291837998,-50.757864593388042,174.60482293563049
5304.3066435461606,0.20058246514456854,-50.77010990760769,173.98478869811049
5323.9293847723711,0.20161945597415323,-50.603730311038682,174.64129577710162
5343.6247183276328,0.20246007235039493,-50.652431091699896,175.10461050070205
5363.3929127598512,0.20181206032337221,-50.452206102708303,174.57615775009509
5383.2342376104125,0.20078160886560767,-50.374079153439126,174.50579920960138
5403.148963417837,0.19800563697998802,-50.373641529622205,173.96548396271356
5423.1373617214713,0.19280137406687714,-50.36364963376495,174.54402105842635
5443.199705065208,0.20105356236791608,-50.261232215499831,174.53227736524872
5463.3362670011666,0.2012411162524933,-50.249456258849449,174.19999581440973
5483.5473220934637,0.20184197266780257,-50.175929928060143,174.38163153207086
5503.833145921928,0.20100328484415475,-50.048537421141141,174.01331846633994
5524.1940150858691,0.20155467304022043,-49.852688307066202,174.24864607992822
5544.6302072078561,0.19987551488616517,-50.017238801367313,174.87448052620354
5565.142000937476,0.19550645154190413,-49.95069115145499,174.1131144599361
5585.7296759551709,0.20208120978768587,-49.757937771591102,174.50412418866898
5606.3935129760202,0.20217259116686939,-49.765045501543227,173.86954628370472
5627.1337937535827,0.20234522833051438,-49.579305930923859,174.339952427188
5647.9508010837435,0.20353509960783583,-49.558751709820029,173.65726974639929
5668.8448188085449,0.20252815404233376,-49.474392386546697,174.38238143608027
5689.8161318200928,0.20177802436200373,-49.434905918912513,173.84520198213266
5710.8650260644108,0.19893529658766129,-49.413091462694851,174.17063233741104
5731.9917885453524,0.19453513861275523,-49.314811542055061,174.10608460951323
5753.1967073285214,0.20143444736043234,-49.287741774997009,173.94873039808982
5774.4800715451729,0.20255194001965318,-49.186495864105908,174.06408963497893
5795.8421713961916,0.20289636475119191,-49.215584840727395,174.36945958553258
5817.2832981560205,0.20241605676182969,-49.033091763909624,174.16385831291245
5838.8037441766483,0.20287277902299072,-48.956659422191755,173.68749847923681
5860.4038028915847,0.20285510897095294,-48.908216404921454,173.3080498836095
5882.0837688198662,0.19896652232235779,-48.807054124993044,173.33286907255507
5903.8439375700837,0.19428186507367576,-48.721612150239366,173.95522202503503
5925.6846058443889,0.20385603710613603,-48.688129846125392,173.72869475025237
5947.6060714425585,0.20356072334759051,-48.562078277999603,173.37213939429392
