Freq.	V(vo)
1.77827941003892e+001	(-4.39141664891082e+001dB,-2.39008074803790e-002°)
1.81970085860998e+001	(-4.39141704233048e+001dB,-2.44575227783895e-002°)
1.86208713666287e+001	(-4.39141745429929e+001dB,-2.50272052118077e-002°)
1.90546071796325e+001	(-4.39141788566192e+001dB,-2.56101567883973e-002°)
1.94984459975804e+001	(-4.39141833737154e+001dB,-2.62066865594961e-002°)
1.99526231496888e+001	(-4.39141881038092e+001dB,-2.68171107656680e-002°)
2.04173794466953e+001	(-4.39141930565854e+001dB,-2.74417530058877e-002°)
2.08929613085404e+001	(-4.39141982429278e+001dB,-2.80809444267145e-002°)
2.13796208950223e+001	(-4.39142036736129e+001dB,-2.87350238745320e-002°)
2.18776162394955e+001	(-4.39142093602797e+001dB,-2.94043380915708e-002°)
2.23872113856834e+001	(-4.39142153149324e+001dB,-3.00892418901005e-002°)
2.29086765276777e+001	(-4.39142215503246e+001dB,-3.07900983469683e-002°)
2.34422881531992e+001	(-4.39142280794639e+001dB,-3.15072789855365e-002°)
2.39883291901949e+001	(-4.39142349163640e+001dB,-3.22411639866759e-002°)
2.45470891568503e+001	(-4.39142420754781e+001dB,-3.29921423780555e-002°)
2.51188643150958e+001	(-4.39142495720125e+001dB,-3.37606122456806e-002°)
2.57039578276886e+001	(-4.39142574218023e+001dB,-3.45469809412334e-002°)
2.63026799189538e+001	(-4.39142656416265e+001dB,-3.53516653037937e-002°)
2.69153480392691e+001	(-4.39142742487927e+001dB,-3.61750918702006e-002°)
2.75422870333816e+001	(-4.39142832615281e+001dB,-3.70176971086117e-002°)
2.81838293126445e+001	(-4.39142926991525e+001dB,-3.78799276527513e-002°)
2.88403150312660e+001	(-4.39143025815920e+001dB,-3.87622405256455e-002°)
2.95120922666638e+001	(-4.39143129297012e+001dB,-3.96651033874980e-002°)
3.01995172040201e+001	(-4.39143237655132e+001dB,-4.05889947884094e-002°)
3.09029543251359e+001	(-4.39143351120507e+001dB,-4.15344044154582e-002°)
3.16227766016838e+001	(-4.39143469933590e+001dB,-4.25018333509663e-002°)
3.23593656929628e+001	(-4.39143594344667e+001dB,-4.34917943346602e-002°)
3.31131121482591e+001	(-4.39143724621558e+001dB,-4.45048120545822e-002°)
3.38844156139202e+001	(-4.39143861037519e+001dB,-4.55414233889296e-002°)
3.46736850452531e+001	(-4.39144003882642e+001dB,-4.66021777198579e-002°)
3.54813389233575e+001	(-4.39144153460599e+001dB,-4.76876372129380e-002°)
3.63078054770101e+001	(-4.39144310087612e+001dB,-4.87983771086965e-002°)
3.71535229097172e+001	(-4.39144474096566e+001dB,-4.99349860367978e-002°)
3.80189396320561e+001	(-4.39144645835292e+001dB,-5.10980663191917e-002°)
3.89045144994280e+001	(-4.39144825667061e+001dB,-5.22882342870232e-002°)
3.98107170553497e+001	(-4.39145013976968e+001dB,-5.35061206246539e-002°)
4.07380277804112e+001	(-4.39145211158546e+001dB,-5.47523706539227e-002°)
4.16869383470335e+001	(-4.39145417636343e+001dB,-5.60276447493544e-002°)
4.26579518801592e+001	(-4.39145633844506e+001dB,-5.73326186084570e-002°)
4.36515832240165e+001	(-4.39145860242823e+001dB,-5.86679836609567e-002°)
4.46683592150962e+001	(-4.39146097311500e+001dB,-6.00344474112963e-002°)
4.57088189614874e+001	(-4.39146345553321e+001dB,-6.14327338149121e-002°)
4.67735141287197e+001	(-4.39146605494363e+001dB,-6.28635836583622e-002°)
4.78630092322638e+001	(-4.39146877686950e+001dB,-6.43277549563820e-002°)
4.89778819368445e+001	(-4.39147162709714e+001dB,-6.58260233467110e-002°)
5.01187233627271e+001	(-4.39147461164742e+001dB,-6.73591824805969e-002°)
5.12861383991364e+001	(-4.39147773687254e+001dB,-6.89280444754966e-002°)
5.24807460249772e+001	(-4.39148100939162e+001dB,-7.05334403086259e-002°)
5.37031796370252e+001	(-4.39148443614433e+001dB,-7.21762202705637e-002°)
5.49540873857624e+001	(-4.39148802441536e+001dB,-7.38572544166572e-002°)
5.62341325190348e+001	(-4.39149178180089e+001dB,-7.55774330006292e-002°)
5.75439937337156e+001	(-4.39149571628548e+001dB,-7.73376669704783e-002°)
5.88843655355588e+001	(-4.39149983620946e+001dB,-7.91388884222677e-002°)
6.02559586074357e+001	(-4.39150415031753e+001dB,-8.09820511035916e-002°)
