Freq.	V(vo)
Step Information: Run=1  (Run: 1/20)
4.26579518801592e+001	(-4.41770514131129e+001dB,-6.56765044060227e-002°)
4.36515832240165e+001	(-4.41770745046701e+001dB,-6.72062229923960e-002°)
4.46683592150962e+001	(-4.41770986844526e+001dB,-6.87715673096239e-002°)
4.57088189614874e+001	(-4.41771240038938e+001dB,-7.03733667646439e-002°)
4.67735141287197e+001	(-4.41771505167026e+001dB,-7.20124700476232e-002°)
4.78630092322638e+001	(-4.41771782790137e+001dB,-7.36897455797019e-002°)
4.89778819368445e+001	(-4.41772073499955e+001dB,-7.54060819916322e-002°)
5.01187233627271e+001	(-4.41772377908749e+001dB,-7.71623885434895e-002°)
5.12861383991364e+001	(-4.41772696666102e+001dB,-7.89595956714152e-002°)
5.24807460249772e+001	(-4.41773030446972e+001dB,-8.07986554177559e-002°)
5.37031796370252e+001	(-4.41773379960198e+001dB,-8.26805419639062e-002°)
5.49540873857624e+001	(-4.41773745945714e+001dB,-8.46062521218894e-002°)
5.62341325190348e+001	(-4.41774129181630e+001dB,-8.65768058850533e-002°)
5.75439937337156e+001	(-4.41774530480036e+001dB,-8.85932469353013e-002°)
5.88843655355588e+001	(-4.41774950693429e+001dB,-9.06566432145579e-002°)
6.02559586074357e+001	(-4.41775390712130e+001dB,-9.27680874623883e-002°)
6.16595001861481e+001	(-4.41775851470822e+001dB,-9.49286978140495e-002°)
6.30957344480192e+001	(-4.41776333945330e+001dB,-9.71396183581447e-002°)
6.45654229034654e+001	(-4.41776839161547e+001dB,-9.94020197745178e-002°)
6.60693448007595e+001	(-4.41777368190820e+001dB,-1.01717099909159e-001°)
6.76082975391980e+001	(-4.41777922153734e+001dB,-1.04086084408773e-001°)
6.91830970918935e+001	(-4.41778502228474e+001dB,-1.06510227398288e-001°)
7.07945784384136e+001	(-4.41779109644177e+001dB,-1.08990812081030e-001°)
7.24435960074988e+001	(-4.41779745690206e+001dB,-1.11529151449754e-001°)
7.41310241300916e+001	(-4.41780411717210e+001dB,-1.14126588962240e-001°)
7.58577575029182e+001	(-4.41781109136000e+001dB,-1.16784499215076e-001°)
7.76247116628690e+001	(-4.41781839430105e+001dB,-1.19504288724867e-001°)
7.94328234724279e+001	(-4.41782604146526e+001dB,-1.22287396575919e-001°)
8.12830516164097e+001	(-4.41783404907741e+001dB,-1.25135295228463e-001°)
8.31763771102669e+001	(-4.41784243415484e+001dB,-1.28049491288769e-001°)
8.51138038202374e+001	(-4.41785121447859e+001dB,-1.31031526243360e-001°)
8.70963589956078e+001	(-4.41786040868639e+001dB,-1.34082977299938e-001°)
8.91250938133743e+001	(-4.41787003629138e+001dB,-1.37205458188815e-001°)
9.12010839355907e+001	(-4.41788011771703e+001dB,-1.40400619993159e-001°)
9.33254300796988e+001	(-4.41789067437138e+001dB,-1.43670152028148e-001°)
9.54992586021433e+001	(-4.41790172866955e+001dB,-1.47015782695464e-001°)
9.77237220955808e+001	(-4.41791330405780e+001dB,-1.50439280354033e-001°)
9.99999999999997e+001	(-4.41792542511454e+001dB,-1.53942454275193e-001°)
1.02329299228075e+002	(-4.41793811757000e+001dB,-1.57527155545550e-001°)
1.04712854805090e+002	(-4.41795140836506e+001dB,-1.61195278021608e-001°)
1.07151930523760e+002	(-4.41796532572717e+001dB,-1.64948759318921e-001°)
1.09647819614318e+002	(-4.41797989917990e+001dB,-1.68789581755959e-001°)
1.12201845430196e+002	(-4.41799515968293e+001dB,-1.72719773442561e-001°)
1.14815362149688e+002	(-4.41801113962289e+001dB,-1.76741409241754e-001°)
1.17489755493953e+002	(-4.41802787293474e+001dB,-1.80856611878807e-001°)
1.20226443461741e+002	(-4.41804539514221e+001dB,-1.85067552988571e-001°)
1.23026877081238e+002	(-4.41806374347610e+001dB,-1.89376454263448e-001°)
1.25892541179416e+002	(-4.41808295688166e+001dB,-1.93785588500230e-001°)
1.28824955169313e+002	(-4.41810307616447e+001dB,-1.98297280816685e-001°)
1.31825673855640e+002	(-4.41812414404077e+001dB,-2.02913909782685e-001°)
1.34896288259165e+002	(-4.41814620527359e+001dB,-2.07637908669151e-001°)
1.38038426460288e+002	(-4.41816930672129e+001dB,-2.12471766613740e-001°)
