Freq.	V(vo)
Step Information: Run=1  (Run: 1/100)
3.49969337724927e+004	(-4.43872216085195e+000dB,2.17591051839292e+001°)
3.50776100368348e+004	(-4.39860813962677e+000dB,1.97755410612114e+001°)
3.51584722791734e+004	(-4.35348229401694e+000dB,1.78115009125389e+001°)
3.52395209282321e+004	(-4.30284348503213e+000dB,1.58615274369602e+001°)
3.53207564137228e+004	(-4.24624402228233e+000dB,1.39198932119370e+001°)
3.54021791663480e+004	(-4.18328868260072e+000dB,1.19805908995201e+001°)
3.54837896178029e+004	(-4.11363477703468e+000dB,1.00373154762800e+001°)
3.55655882007780e+004	(-4.03699352808177e+000dB,8.08343928450116e+000°)
3.56475753489613e+004	(-3.95313304087122e+000dB,6.11198080183535e+000°)
3.57297514970406e+004	(-3.86188318640228e+000dB,4.11556820684895e+000°)
3.58121170807054e+004	(-3.76314276088149e+000dB,2.08639911893062e+000°)
3.58946725366501e+004	(-3.65688934044920e+000dB,1.61983622038550e-002°)
3.59774183025753e+004	(-3.54319231099166e+000dB,-2.10382369473868e+000°)
3.60603548171909e+004	(-3.42222961089939e+000dB,-4.28300866388597e+000°)
3.61434825202181e+004	(-3.29430876798784e+000dB,-6.53127856776775e+000°)
3.62268018523916e+004	(-3.15989281990269e+000dB,-8.85914832557348e+000°)
3.63103132554622e+004	(-3.01963164829085e+000dB,-1.12777129795665e+001°)
3.63940171721992e+004	(-2.87439908314170e+000dB,-1.37985972457537e+001°)
3.64779140463923e+004	(-2.72533577718942e+000dB,-1.64338512734333e+001°)
3.65620043228544e+004	(-2.57389722061634e+000dB,-1.91957724127401e+001°)
3.66462884474237e+004	(-2.42190525330453e+000dB,-2.20966288475776e+001°)
3.67307668669664e+004	(-2.27159992068159e+000dB,-2.51482581867523e+001°)
3.68154400293786e+004	(-2.12568642753842e+000dB,-2.83615142655234e+001°)
3.69003083835890e+004	(-1.98736929368875e+000dB,-3.17455411011079e+001°)
3.69853723795610e+004	(-1.86036284484353e+000dB,-3.53068675437822e+001°)
3.70706324682957e+004	(-1.74886448235021e+000dB,-3.90483431743214e+001°)
3.71560891018335e+004	(-1.65747585236527e+000dB,-4.29679775170774e+001°)
3.72417427332568e+004	(-1.59105863263222e+000dB,-4.70577987534978e+001°)
3.73275938166929e+004	(-1.55451786083793e+000dB,-5.13029057410414e+001°)
3.74136428073155e+004	(-1.55251756613196e+000dB,-5.56809300097789e+001°)
3.74998901613478e+004	(-1.58915012650123e+000dB,-6.01621272868148e+001°)
3.75863363360648e+004	(-1.66759863853616e+000dB,-6.47102577983704e+001°)
