#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A29C8B
#Date Time: 2017-10-24 20:07::00.730

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
3000.0000000000009,-8.3542658585986318e-05,-50.083802944500277,-11.114704477466546
3011.7216988401083,-0.00013839621555905202,-50.040756520071021,-11.807022641022314
3023.4891970881149,0.00034529088604629563,-50.08889777844729,-11.778916139011073
3035.3026736929751,0.00028524874318730108,-50.145680837009401,-11.684660931951612
3047.1623083028426,-0.00010758017002250418,-50.180220151173351,-11.628309866668566
3059.0682812677933,-0.0011513474471008922,-50.309408293620812,-11.982915897674026
3071.020773642575,-0.0012261316802644839,-50.380650548277934,-11.090508377922387
3083.0199671893588,-0.00055305247634097551,-50.402730453320821,-11.82418606480735
3095.0660443805018,0.00062993805416420982,-50.432991444905532,-11.688455806698968
3107.1591884013251,-0.00031974653874586615,-50.51877868923151,-11.550542469363378
3119.2995831528956,-0.00021111286162859452,-50.577108630114253,-12.27525200698377
3131.4874132548257,0.00012796387179803164,-50.684805377448342,-12.244554113624474
3143.7228640480794,0.00074048481443646783,-50.67141721908942,-12.080617193044478
3156.0061215977889,-1.8967073172698461e-05,-50.747864070821763,-12.459967200946352
3168.3373726960899,-0.00066085573128958034,-50.896875425979772,-12.031437662459695
3180.7168048649569,0.0010678936545080054,-50.903668228736279,-12.186691102885451
3193.1446063590552,0.00035017491514684776,-50.817294367832922,-12.395283295073313
3205.6209661686062,-0.00065035696911483335,-51.005356337167029,-12.509637330613643
3218.1460740222601,0.00018213063222945262,-51.106183090457201,-12.197778265779505
3230.7201203899799,0.00051453445983734656,-51.248488562602638,-12.894282519936706
3243.3432964859417,0.00026157781245604833,-51.234245773559159,-12.669135422300798
3256.0157942714382,-0.00038229554327678705,-51.258969797257528,-12.417984475092624
3268.7378064577988,-0.00031429890947233313,-51.381508643229985,-12.826277838255185
3281.5095265093232,0.00077069732087809242,-51.42108508432927,-12.241522594215269
3294.3311486462171,0.00032738448962264588,-51.496013431448802,-12.718057613394464
3307.2028678475554,0.00080059364404268685,-51.701591173921258,-12.300348361028398
3320.1248798542379,-0.0010795987718490705,-51.692605967526205,-12.402144155706964
3333.09738117197,0.00015937554426107391,-51.653475876602542,-12.481631009464621
3346.1205690742536,0.0012991937125572236,-51.834983868023549,-12.663678834297585
3359.1946416053784,0.00046688745692318042,-51.978099226960467,-13.111513546772613
3372.3197975834441,0.00016005638785135008,-51.970235080070928,-11.794311523627542
3385.4962366033787,-0.0010464963183586167,-52.058027576367977,-13.133245325074782
3398.7241590399726,0.00038314104839767908,-52.218274591399251,-13.240348617031827
3412.003766050927,-0.00010888056372765606,-52.321820316455302,-13.036490031957783
3425.3352595799138,-0.0001059812644902101,-52.224301178234491,-12.82724824866844
3438.7188423596449,-0.00076590118372917666,-52.47342423347456,-12.674722077912975
3452.1547179149593,0.00098042992620067204,-52.504793163263116,-13.492040550159485
3465.6430905659108,0.0013769097949950905,-52.576504440731753,-13.465231296200699
3479.184165430881,0.00059137734629240786,-52.892229300686182,-14.346096693305327
3492.7781484296979,0.00019559143927304568,-52.919434551835209,-13.384959097761751
3506.4252462867648,0.00010032973006437467,-52.837771804727907,-14.109619968494457
3520.1256665342048,0.00051000026881454412,-53.013007552210574,-13.134321908260119
3533.8796175150201,0.00047226048840360668,-53.143062014825482,-14.704367238601378
3547.6873083862547,-0.00083759347255463862,-53.150547744091277,-14.815724051299284
3561.5489491221797,0.00036261901343041933,-53.315014125366361,-13.57784174671062
3575.464750517483,3.2276730757640347e-05,-53.358588332364157,-13.758757980561086
3589.434924190477,0.00058138690000442768,-53.467075657479683,-14.55793489981032
3603.4596825863182,0.0010159504775322159,-53.717864685471056,-14.631814313852431
3617.5392389802332,-0.0011372767377711432,-53.918173940213563,-14.693346291403135
3631.6738074807658,0.00059071077886096676,-53.942771244797882,-14.411504978486796
3645.8636030330304,0.00065093789659311267,-54.088762877960086,-14.878076950663669
3660.1088414219835,0.00036863591503315371,-54.023284908641209,-13.595693797192963
3674.4097392757039,0.0016149329153744584,-54.330984192312371,-14.681590570044989
3688.7665140686868,-0.0002677622662573945,-54.412646538596135,-14.559936095196662
3703.1793841251483,0.00027918375718113768,-54.477993571476034,-13.982332151840041
3717.6485686223509,0.001131384846972768,-54.808236588081876,-14.6577542336465
3732.1742875939326,0.0012440092732726553,-54.891181790151016,-14.199763895051376
3746.7567619332553,0.00084899141883218552,-55.177018443317074,-14.518554445601168
3761.3962133967602,-0.00023427497700819638,-54.953623506300602,-16.31044802528373
3776.0928646073462,0.001346159156532682,-55.133267716876475,-14.799477041425988
3790.8469390577479,0.00097748877572665402,-55.267610620728355,-14.5631456291175
3805.6586611139392,0.0011533599754538814,-55.341087970896972,-15.652384095202876
3820.5282560185474,0.00096511214845779473,-55.701344648682571,-15.510544365273233
3835.4559498942699,-0.00040561138617330417,-55.922888531543144,-14.503354880288072
3850.4419697473227,0.00072040928750874607,-55.981552814021249,-15.386997936780421
3865.4865434708854,0.00048639396490279769,-56.236588019935837,-14.469044014496184
3880.5898998485695,0.00045704436266439795,-56.262865502183558,-16.039580880862061
3895.7522685578979,0.0010082115911121332,-56.542256776663287,-15.707714341155992
3910.9738801737976,0.00081492640761904485,-56.427136272844308,-16.207538115054319
3926.2549661721055,0.0010611338698864176,-56.852650788597629,-14.624436351642032
3941.5957589330865,0.0019729851169519568,-57.109301988123121,-16.921526568055974
3956.9964917449729,0.0016959536565910535,-57.221292728878623,-15.642300322751858
3972.4573988075035,0.0016362483521993132,-57.243115254485907,-15.554757763778312
3987.9787152354961,0.00065890299725039213,-57.590026729302096,-17.913247712063061
4003.5606770624117,0.0013673322033895671,-57.71661350173023,-15.340536213409433
4019.2035212439519,0.0013121708665342444,-58.005490475804955,-16.856253967365461
4034.9074856616589,0.0019818595157551984,-58.407857885153632,-17.304419911187679
4050.6728091265318,0.0017580556866668797,-58.406292203542463,-17.64218371134131
4066.4997313826611,-0.0005593575501213787,-58.504505961060644,-17.713697781940724
4082.3884931108769,0.0012462975025267155,-58.910036819657648,-17.205812852811832
4098.3393359323973,0.0012912705777316721,-59.206190361715166,-18.373692556761185
4114.3525024125202,0.0026935069155964069,-59.575789290883691,-16.159134649477082
4130.4282360642928,0.0017817303091237999,-59.815508455773063,-18.939266978012618
4146.5667813522332,0.00065633878917119217,-60.135680016465102,-17.547887784633129
4162.7683836960332,0.0016797388044121225,-60.36720003877199,-17.741680161295022
4179.0332894743024,0.0017438232326914959,-60.693085520013732,-17.955697933955982
