Time (s),Channel 1 (V),Channel 2 (V)
-9.4869685133519338e-05,-0.0035674039508646338,-0.0019772768984642752
-9.4839685133519326e-05,-0.00389854214236518,-0.0059838299499137548
-9.4809685133519315e-05,-0.00025602203585939343,0.00069375846916783722
-9.477968513351933e-05,-0.00025602203585939343,-0.0013095180565559916
-9.4749685133519319e-05,-0.0012494366103611826,-0.0026450357403721442
-9.4719685133519334e-05,-0.0015805748018613169,-0.0019772768984645788
-9.4689685133519323e-05,-0.0058853712913682354,-0.0016433974775100779
-9.4659685133519338e-05,7.5116155638331288e-05,-0.0003078797936942291
-9.4629685133519327e-05,-0.0062165094828687817,0.0010276378901229455
-9.4599685133519315e-05,0.0013996689216398028,0.0010276378901253747
-9.4569685133519331e-05,-0.0058853712913682354,0.0063697086253889923
-9.4539685133519319e-05,0.0027242216876442863,-0.0013095180565561434
-9.4509685133519335e-05,0.00073739253864303763,-0.0016433974775099261
-9.4479685133519323e-05,-0.0068787858658697631,-0.0053160711080054712
-9.4449685133519339e-05,0.0027242216876408234,-0.0033127945822816426
-9.4419685133519327e-05,-0.0045608185253661615,0.0057019497834807087
-9.4389685133519315e-05,-0.0019117129933617124,0.0030309144158470781
-9.4359685133519331e-05,-0.0012494366103610322,0.0016953967320311181
-9.4329685133519319e-05,-0.0052230949083647334,0.0040325526787092962
-9.4299685133519335e-05,7.5116155638632262e-05,0.0023631555739401606
-9.4269685133519323e-05,-0.0025739893763631061,0.0020292761529853154
-9.4239685133519339e-05,-0.0002560220358604477,0.0013615173110773354
-9.4209685133519327e-05,-0.0088656150148729296,-0.0026450357403724478
-9.4179685133519316e-05,0.0063667417941435977,-0.00064175921464755623
-9.4149685133519331e-05,-0.0098590295893744573,-0.00030787979369362173
-9.411968513351932e-05,0.0010685307301426805,-0.0029789151613266451
-9.4089685133519335e-05,-0.0029051275678617346,0.009374623413970485
-9.4059685133519324e-05,-0.010852444163875985,0.0013615173110770318
-9.4029685133519339e-05,0.0096781237091467694,0.0013615173110770318
-9.3999685133519328e-05,-0.0068787858658697631,0.0016953967320311181
-9.3969685133519343e-05,-0.0058853712913686873,-0.0029789151613245192
-9.3939685133519332e-05,0.014976334773164401,-0.0029789151613266451
-9.390968513351932e-05,-0.015157240653382753,0.0063697086253889923
-9.3879685133519336e-05,-0.001249436610367357,-0.0059838299499081378
-9.3849685133519324e-05,0.017294302113668003,0.0043664320996641415
-9.381968513351934e-05,-0.025422524589879376,0.0083729851511119106
-9.3789685133519328e-05,0.007360156368652504,-0.0049821916870513849
-9.3759685133519344e-05,0.008684709134653976,0.0053680703625218051
-9.3729685133519332e-05,-0.018799760759888429,-0.00064175921464770802
-9.369968513351932e-05,0.011333814666658726,-0.0056499505289596685
-9.3669685133519336e-05,-0.0068787858658614816,0.00069375846916586333
-9.3639685133519324e-05,7.5116155641041793e-05,-0.003980553424189015
-9.360968513351934e-05,-0.0019117129933611103,-0.0016433974775111409
-9.3579685133519328e-05,-0.00091829841886048591,-0.0066515887918220384
-9.3549685133519344e-05,7.5116155640590114e-05,0.00035987904821147346
-9.3519685133519332e-05,-0.0055542330998676892,0.0020292761529853154
-9.3489685133519321e-05,0.0027242216876451897,-0.003980553424189015
-9.3459685133519336e-05,-0.0042296803338624529,0.0013615173110746023
-9.3429685133519325e-05,0.0010685307301426805,0.0030309144158476853
-9.339968513351934e-05,0.0027242216876444368,0.0047003115206175798
-9.3369685133519329e-05,-0.0055542330998676892,0.0020292761529853154
-9.3339685133519344e-05,7.5116155638482209e-05,-0.0029789151613243674
-9.3309685133519333e-05,-0.0025739893763631061,0.0033647938368017716
-9.3279685133519321e-05,-0.0035674039508646338,0.002697034994893488
-9.3249685133519337e-05,-0.00091829841886169068,-0.0079871064756336357
-9.3219685133519325e-05,-0.0029051275678635413,-0.0063177093708678411
-9.3189685133519341e-05,-0.00091829841886138927,-0.0019772768984662493
-9.3159685133519329e-05,-0.0012494366103610322,0.0036986732577559689
-9.3129685133519344e-05,-0.00058716022736024086,0.006369708625387778
-9.3099685133519333e-05,-0.0012494366103610322,0.00035987904821466188
-9.3069685133519321e-05,-0.0019117129933620136,-0.00030787979369362173
-9.3039685133519337e-05,-0.0029051275678630894,0.0026970349948921214
-9.3009685133519325e-05,0.00040625434714158803,-0.0016433974775100779
-9.2979685133519341e-05,-0.00058716022735948799,-0.00097563863560220902
-9.2949685133519329e-05,7.5116155641041793e-05,0.00069375846916874817
-9.2919685133519345e-05,-0.0015805748018607145,-0.00097563863560114618
-9.2889685133519333e-05,-0.0029051275678629389,0.0020292761529839489
-9.2859685133519322e-05,-0.0019117129933620136,0.0016953967320311181
-9.2829685133519337e-05,-0.00091829841886093759,0.0036986732577550577
-9.2799685133519326e-05,-0.0025739893763631061,0.0036986732577559689
-9.2769685133519341e-05,-0.0019117129933623148,-0.0013095180565537139
-9.273968513351933e-05,-0.00058716022735993967,-0.00097563863560190534
-9.2709685133519345e-05,-0.0015805748018610157,-0.002978915161325734
-9.2679685133519334e-05,0.00040625434714068468,-0.0019772768984647306
-9.2649685133519322e-05,-0.0019117129933620136,0.0063697086253889923
-9.2619685133519338e-05,-0.00091829841886093759,0.0047003115206190977
-9.2589685133519326e-05,-0.00058716022735993967,0.0016953967320311181
-9.2559685133519341e-05,7.5116155640740602e-05,0.0023631555739390981
-9.252968513351933e-05,0.001730807113143662,0.0023631555739394017
-9.2499685133519345e-05,-0.0012494366103596769,0.0020292761529854672
-9.2469685133519334e-05,-0.0025739893763625037,-0.0033127945822783019
-9.2439685133519322e-05,-0.0012494366103610322,-0.0076532270546844083
-9.2409685133519338e-05,-0.0015805748018613169,-0.00364667400323664
-9.2379685133519326e-05,-0.0022428511848625599,-0.00097563863560190534
-9.2349685133519342e-05,-0.0015805748018617686,-0.00097563863560190534
-9.231968513351933e-05,-0.00091829841886048591,-0.0013095180565559916
-9.2289685133519346e-05,-0.00091829841886048591,-0.0013095180565559916
-9.2259685133519334e-05,-0.00058716022736009026,0.0016953967320297515
-9.2229685133519323e-05,-0.00058716022735993967,-0.00064175921464770802
-9.2199685133519338e-05,7.5116155640740602e-05,0.0016953967320300551
-9.2169685133519327e-05,7.5116155641041793e-05,0.0087068645720678184
-9.2139685133519342e-05,-0.0015805748018607145,0.0040325526787121811
-9.2109685133519331e-05,-0.0029051275678635413,-0.00030787979369362173
-9.2079685133519346e-05,-0.001249436610361785,0.0026970349948921214
-9.2049685133519334e-05,-0.00091829841886063651,0.00069375846916965933
-9.2019685133519323e-05,-0.00091829841886048591,0.0020292761529853154
-9.1989685133519338e-05,-0.0019117129933615619,-0.00030787979369255878
-9.1959685133519327e-05,-0.0022428511848625599,-0.00064175921464770802
-9.1929685133519342e-05,-0.0029051275678632403,0.0050341909415698438
-9.1899685133519331e-05,-0.00025602203585939343,0.0070374674672971649
-9.1869685133519346e-05,-0.0012494366103605805,0.0080391057301590785
-9.1839685133519335e-05,-0.0025739893763625037,0.0040325526787118775
-9.1809685133519323e-05,-0.00058716022735993967,-0.003980553424189015
-9.1779685133519339e-05,-0.002242851184861807,0.00069375846916662227
-9.1749685133519327e-05,-0.00058716022735993967,0.0010276378901229455
-9.1719685133519343e-05,-0.002242851184861807,-0.00064175921464694886
-9.1689685133519331e-05,-0.0012494366103610322,0.0020292761529853154
-9.165968513351932e-05,-0.00091829841886048591,0.0033647938368017716
-9.1629685133519335e-05,-0.00058716022736009026,0.0050341909415716661
-9.1599685133519324e-05,-0.0015805748018614674,0.0016953967320311181
-9.1569685133519339e-05,-0.0019117129933618631,-0.0046483122660944138
-9.1539685133519328e-05,-0.0015805748018614674,-0.0029789151613266451
-9.1509685133519343e-05,-0.0009182984188607871,-0.00064175921464877097
-9.1479685133519331e-05,-0.00091829841886048591,-0.0026450357403724478
-9.144968513351932e-05,-0.00058716022735993967,-0.0026450357403724478
-9.1419685133519335e-05,0.00040625434714113636,2.5999627259360846e-05
-9.1389685133519324e-05,-0.0012494366103610322,0.0087068645720678184
-9.1359685133519339e-05,7.511615564043941e-05,0.0057019497834820757
-9.1329685133519328e-05,-0.00091829841886048591,-0.0033127945822807314
-9.1299685133519343e-05,7.5116155640590114e-05,0.0013615173110749059
-9.1269685133519332e-05,7.5116155641041793e-05,0.0013615173110770318
-9.123968513351932e-05,-0.0025739893763631061,-0.00097563863560190534
-9.1209685133519336e-05,-0.0032362657593637866,0.00069375846916798901
-9.1179685133519324e-05,-0.00025602203585939343,-0.00064175921464770802
-9.114968513351934e-05,-0.00025602203585939343,0.0016953967320300551
-9.1119685133519328e-05,-0.0012494366103610322,0.0020292761529853154
-9.1089685133519344e-05,-0.0019117129933617124,-0.0019772768984624529
-9.1059685133519332e-05,-0.0025739893763631061,0.0010276378901229455
-9.1029685133519321e-05,-0.00091829841886048591,0.0016953967320311181
