
1.00000000000000e+004	   ,5.21920724315315e+001  ,-3.47253171978555e+001   
1.00023028502082e+004	   ,5.21944353456984e+001  ,-3.47173322381017e+001   
1.00046062307284e+004	   ,5.21967982364820e+001  ,-3.47093473918738e+001   
1.00069101416826e+004	   ,5.21991611038353e+001  ,-3.47013626599026e+001   
1.00092145831930e+004	   ,5.22015239476515e+001  ,-3.46933780426189e+001   
1.00115195553817e+004	   ,5.22038867678876e+001  ,-3.46853935404954e+001   
1.00138250583710e+004	   ,5.22062495644468e+001  ,-3.46774091540850e+001   
1.00161310922831e+004	   ,5.22086123372377e+001  ,-3.46694248838144e+001   
1.00184376572403e+004	   ,5.22109750862046e+001  ,-3.46614407304256e+001   
1.00207447533648e+004	   ,5.22133378112527e+001  ,-3.46534566942300e+001   
1.00230523807790e+004	   ,5.22157005123164e+001  ,-3.46454727757728e+001   
1.00253605396052e+004	   ,5.22180631893264e+001  ,-3.46374889756332e+001   
1.00276692299659e+004	   ,5.22204258421772e+001  ,-3.46295052942253e+001   
1.00299784519833e+004	   ,5.22227884707993e+001  ,-3.46215217322033e+001   
1.00322882057800e+004	   ,5.22251510751463e+001  ,-3.46135382899995e+001   
1.00345984914784e+004	   ,5.22275136550948e+001  ,-3.46055549681240e+001   
1.00369093092010e+004	   ,5.22298762105895e+001  ,-3.45975717671695e+001   
1.00392206590702e+004	   ,5.22322387415474e+001  ,-3.45895886874777e+001   
1.00415325412088e+004	   ,5.22346012479059e+001  ,-3.45816057297098e+001   
1.00438449557391e+004	   ,5.22369637295589e+001  ,-3.45736228944300e+001   
1.00461579027839e+004	   ,5.22393261864459e+001  ,-3.45656401819826e+001   
1.00484713824658e+004	   ,5.22416886184802e+001  ,-3.45576575929686e+001   
1.00507853949074e+004	   ,5.22440510256111e+001  ,-3.45496751280046e+001   
1.00530999402313e+004	   ,5.22464134077345e+001  ,-3.45416927874879e+001   
1.00554150185604e+004	   ,5.22487757647705e+001  ,-3.45337105718762e+001   
1.00577306300174e+004	   ,5.22511380966564e+001  ,-3.45257284818311e+001   
1.00600467747250e+004	   ,5.22535004032947e+001  ,-3.45177465178318e+001   
1.00623634528060e+004	   ,5.22558626845931e+001  ,-3.45097646803059e+001   
1.00646806643832e+004	   ,5.22582249405379e+001  ,-3.45017829698853e+001   
1.00669984095796e+004	   ,5.22605871710002e+001  ,-3.44938013869825e+001   
1.00693166885180e+004	   ,5.22629493759030e+001  ,-3.44858199322470e+001   
1.00716355013213e+004	   ,5.22653115551753e+001  ,-3.44778386059749e+001   
1.00739548481125e+004	   ,5.22676737087190e+001  ,-3.44698574088717e+001   
