
1.00000000000000e+004	  ,6.49846062073416e+001  ,-2.50365467420795e+000  
1.00023028502082e+004	  ,6.49846116611469e+001  ,-2.50302915158954e+000  
1.00046062307284e+004	  ,6.49846171136662e+001  ,-2.50240376471305e+000  
1.00069101416826e+004	  ,6.49846225649950e+001  ,-2.50177850620515e+000  
1.00092145831930e+004	  ,6.49846280147773e+001  ,-2.50115338322291e+000  
1.00115195553817e+004	  ,6.49846334633011e+001  ,-2.50052839286004e+000  
1.00138250583710e+004	  ,6.49846389104844e+001  ,-2.49990353836944e+000  
1.00161310922831e+004	  ,6.49846443563419e+001  ,-2.49927881751440e+000  
1.00184376572403e+004	  ,6.49846498008392e+001  ,-2.49865422448227e+000  
1.00207447533648e+004	  ,6.49846552438966e+001  ,-2.49802976781390e+000  
1.00230523807790e+004	  ,6.49846606857362e+001  ,-2.49740544480440e+000  
1.00253605396052e+004	  ,6.49846661263419e+001  ,-2.49678125237075e+000  
1.00276692299659e+004	  ,6.49846715654059e+001  ,-2.49615719355430e+000  
1.00299784519833e+004	  ,6.49846770033288e+001  ,-2.49553326909414e+000  
1.00322882057800e+004	  ,6.49846824398880e+001  ,-2.49490947580633e+000  
1.00345984914784e+004	  ,6.49846878749636e+001  ,-2.49428581738593e+000  
1.00369093092010e+004	  ,6.49846933088664e+001  ,-2.49366229052403e+000  
1.00392206590702e+004	  ,6.49846987413620e+001  ,-2.49303889698819e+000  
1.00415325412088e+004	  ,6.49847041725075e+001  ,-2.49241563541680e+000  
1.00438449557391e+004	  ,6.49847096024791e+001  ,-2.49179250723552e+000  
1.00461579027839e+004	  ,6.49847150310867e+001  ,-2.49116951099770e+000  
1.00484713824658e+004	  ,6.49847204582901e+001  ,-2.49054664703384e+000  
1.00507853949074e+004	  ,6.49847258842273e+001  ,-2.48992391807618e+000  
1.00530999402313e+004	  ,6.49847313087471e+001  ,-2.48930131987518e+000  
1.00554150185604e+004	  ,6.49847367321286e+001  ,-2.48867885469281e+000  
1.00577306300174e+004	  ,6.49847421539997e+001  ,-2.48805652054289e+000  
1.00600467747250e+004	  ,6.49847475746424e+001  ,-2.48743432046296e+000  
1.00623634528060e+004	  ,6.49847529940748e+001  ,-2.48681225168593e+000  
1.00646806643832e+004	  ,6.49847584120333e+001  ,-2.48619031879353e+000  
1.00669984095796e+004	  ,6.49847638288257e+001  ,-2.48556851319456e+000  
1.00693166885180e+004	  ,6.49847692441750e+001  ,-2.48494684593864e+000  
1.00716355013213e+004	  ,6.49847746582984e+001  ,-2.48432530608539e+000  
1.00739548481125e+004	  ,6.49847800711241e+001  ,-2.48370389874561e+000  
1.00762747290145e+004	  ,6.49847854825352e+001  ,-2.48308262577127e+000  
1.00785951441503e+004	  ,6.49847908927162e+001  ,-2.48246148221603e+000  
1.00809160936429e+004	  ,6.49847963015874e+001  ,-2.48184047654426e+000  
1.00832375776155e+004	  ,6.49848017091405e+001  ,-2.48121960031562e+000  
1.00855595961910e+004	  ,6.49848071153233e+001  ,-2.48059885303448e+000  
1.00878821494927e+004	  ,6.49848125203482e+001  ,-2.47997824038387e+000  
1.00902052376435e+004	  ,6.49848179240244e+001  ,-2.47935775919039e+000  
1.00925288607668e+004	  ,6.49848233263777e+001  ,-2.47873741272560e+000  
1.00948530189857e+004	  ,6.49848287274895e+001  ,-2.47811719491072e+000  
1.00971777124234e+004	  ,6.49848341271611e+001  ,-2.47749710919578e+000  
1.00995029412032e+004	  ,6.49848395256942e+001  ,-2.47687715684642e+000  
1.01018287054483e+004	  ,6.49848449227618e+001  ,-2.47625733862887e+000  
1.01041550052821e+004	  ,6.49848503186224e+001  ,-2.47563765016120e+000  
1.01064818408279e+004	  ,6.49848557133166e+001  ,-2.47501809201260e+000  
1.01088092122091e+004	  ,6.49848611065548e+001  ,-2.47439866680268e+000  
1.01111371195490e+004	  ,6.49848664985320e+001  ,-2.47377937294365e+000  
1.01134655629712e+004	  ,6.49848718893165e+001  ,-2.47316021125214e+000  
1.01157945425990e+004	  ,6.49848772786770e+001  ,-2.47254118162175e+000  
1.01181240585559e+004	  ,6.49848826667085e+001  ,-2.47192228307491e+000  
1.01204541109654e+004	  ,6.49848880536581e+001  ,-2.47130352052597e+000  
1.01227846999511e+004	  ,6.49848934391905e+001  ,-2.47068488420538e+000  
1.01251158256365e+004	  ,6.49848988234044e+001  ,-2.47006638025958e+000  
1.01274474881453e+004	  ,6.49849042064180e+001  ,-2.46944801198215e+000  
1.01297796876010e+004	  ,6.49849095881477e+001  ,-2.46882976855594e+000  
1.01321124241273e+004	  ,6.49849149685738e+001  ,-2.46821166216715e+000  
1.01344456978479e+004	  ,6.49849203476637e+001  ,-2.46759368552447e+000  
1.01367795088865e+004	  ,6.49849257255932e+001  ,-2.46697583858889e+000  
1.01391138573668e+004	  ,6.49849311021859e+001  ,-2.46635812315205e+000  
1.01414487434125e+004	  ,6.49849364775431e+001  ,-2.46574054095246e+000  
1.01437841671476e+004	  ,6.49849418515326e+001  ,-2.46512309181716e+000  
1.01461201286958e+004	  ,6.49849472242850e+001  ,-2.46450577051708e+000  
1.01484566281809e+004	  ,6.49849525958432e+001  ,-2.46388858100074e+000  
1.01507936657269e+004	  ,6.49849579659145e+001  ,-2.46327152501209e+000  
1.01531312414576e+004	  ,6.49849633348846e+001  ,-2.46265459948078e+000  
1.01554693554969e+004	  ,6.49849687025720e+001  ,-2.46203780348739e+000  
1.01578080079690e+004	  ,6.49849740690112e+001  ,-2.46142114071772e+000  
1.01601471989976e+004	  ,6.49849794340656e+001  ,-2.46080460868174e+000  
1.01624869287069e+004	  ,6.49849847980477e+001  ,-2.46018820530835e+000  
1.01648271972209e+004	  ,6.49849901606349e+001  ,-2.45957193440310e+000  
1.01671680046637e+004	  ,6.49849955219911e+001  ,-2.45895579654293e+000  
1.01695093511594e+004	  ,6.49850008820536e+001  ,-2.45833979027203e+000  
1.01718512368321e+004	  ,6.49850062407400e+001  ,-2.45772391171963e+000  
1.01741936618060e+004	  ,6.49850115983242e+001  ,-2.45710816413904e+000  
1.01765366262053e+004	  ,6.49850169546203e+001  ,-2.45649254929888e+000  
1.01788801301542e+004	  ,6.49850223096960e+001  ,-2.45587706586309e+000  
1.01812241737769e+004	  ,6.49850276634556e+001  ,-2.45526171530638e+000  
1.01835687571978e+004	  ,6.49850330159089e+001  ,-2.45464648953742e+000  
1.01859138805411e+004	  ,6.49850383672326e+001  ,-2.45403139692032e+000  
1.01882595439312e+004	  ,6.49850437171354e+001  ,-2.45341643812653e+000  
1.01906057474925e+004	  ,6.49850490659860e+001  ,-2.45280160689998e+000  
1.01929524913492e+004	  ,6.49850544133833e+001  ,-2.45218690640344e+000  
1.01952997756260e+004	  ,6.49850597596875e+001  ,-2.45157233893887e+000  
1.01976476004471e+004	  ,6.49850651046266e+001  ,-2.45095789925176e+000  
1.01999959659371e+004	  ,6.49850704483979e+001  ,-2.45034359403833e+000  
1.02023448722206e+004	  ,6.49850757909791e+001  ,-2.44972941221472e+000  
1.02046943194219e+004	  ,6.49850811322107e+001  ,-2.44911536525946e+000  
1.02070443076658e+004	  ,6.49850864721596e+001  ,-2.44850145307538e+000  
1.02093948370767e+004	  ,6.49850918109323e+001  ,-2.44788766738470e+000  
1.02117459077794e+004	  ,6.49850971483879e+001  ,-2.44727401251833e+000  
1.02140975198984e+004	  ,6.49851024846156e+001  ,-2.44666048632804e+000  
1.02164496735585e+004	  ,6.49851078197100e+001  ,-2.44604709118526e+000  
1.02188023688843e+004	  ,6.49851131534069e+001  ,-2.44543382792042e+000  
1.02211556060007e+004	  ,6.49851184860088e+001  ,-2.44482069527619e+000  
1.02235093850322e+004	  ,6.49851238173431e+001  ,-2.44420769211874e+000  
1.02258637061039e+004	  ,6.49851291473796e+001  ,-2.44359481709314e+000  
1.02282185693404e+004	  ,6.49851344762149e+001  ,-2.44298207608137e+000  
1.02305739748666e+004	  ,6.49851398037484e+001  ,-2.44236946519433e+000  
1.02329299228075e+004	  ,6.49851451301751e+001  ,-2.44175698212122e+000  
1.02352864132878e+004	  ,6.49851504552562e+001  ,-2.44114463134837e+000  
1.02376434464327e+004	  ,6.49851557792549e+001  ,-2.44053240741431e+000  
1.02400010223669e+004	  ,6.49851611018113e+001  ,-2.43992031460263e+000  
1.02423591412156e+004	  ,6.49851664233361e+001  ,-2.43930835297816e+000  
1.02447178031037e+004	  ,6.49851717434845e+001  ,-2.43869652067547e+000  
1.02470770081564e+004	  ,6.49851770624426e+001  ,-2.43808481921153e+000  
1.02494367564986e+004	  ,6.49851823801822e+001  ,-2.43747324811026e+000  
1.02517970482555e+004	  ,6.49851876967420e+001  ,-2.43686180439519e+000  
1.02541578835522e+004	  ,6.49851930120981e+001  ,-2.43625049158538e+000  
1.02565192625140e+004	  ,6.49851983260405e+001  ,-2.43563931055244e+000  
1.02588811852659e+004	  ,6.49852036388487e+001  ,-2.43502826167266e+000  
1.02612436519333e+004	  ,6.49852089505252e+001  ,-2.43441733582257e+000  
1.02636066626414e+004	  ,6.49852142608823e+001  ,-2.43380654528960e+000  
1.02659702175155e+004	  ,6.49852195701133e+001  ,-2.43319588102897e+000  
1.02683343166808e+004	  ,6.49852248780570e+001  ,-2.43258534927838e+000  
1.02706989602627e+004	  ,6.49852301848764e+001  ,-2.43197494571317e+000  
