#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35FCC
#Date Time: 2018-10-28 00:41:24.349
#Start: 400000 Hz
#Stop: 500000 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42537 V
#Offset: 0.000183761 V
#Relative: no
#Channel: Channel 2
#Range: 5.47028 V
#Offset: -7.92091e-07 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
400000,-0.50530042221826899,-2.3160615945490872,-39.461868151106934
400902.60695105721,-0.50538012893409079,-2.3246181061078381,-39.529443141464867
401807.25065038475,-0.5086501038943495,-2.3311835379362429,-39.583520028164727
402713.93569394032,-0.51194792494535002,-2.340758646043585,-39.648385673866301
403622.66668805282,-0.51143683459772737,-2.3486298962118788,-39.720511404084164
404533.44824944506,-0.5135703364114973,-2.3558254504396006,-39.771114594058645
405446.28500525776,-0.51350634573523612,-2.3657982950527718,-39.845621058730693
406361.18159307301,-0.51751206350397549,-2.3746549351051378,-39.907139161743601
407278.14266093739,-0.51921658030322382,-2.3823709989050217,-39.965173386383022
408197.17286738602,-0.52859556342987879,-2.3870857455637657,-40.020558223491207
409118.27688146604,-0.53654862351440236,-2.3981073287392771,-40.102910698339919
410041.45938276051,-0.53146370435477086,-2.4029297999789572,-40.153810381945178
410966.72506141179,-0.5255867719631695,-2.4133396409073691,-40.206771967574895
411894.07861814596,-0.52474137631291651,-2.4234713894304019,-40.277449391623861
412823.52476429613,-0.5262612697096164,-2.4304731940620656,-40.331272948711103
413755.06822182663,-0.52923666518123103,-2.4372832924581651,-40.411646853865477
414688.71372335707,-0.53160881260346504,-2.4468874346152401,-40.460834576593655
415624.46601218631,-0.53193615949552486,-2.4580889276321614,-40.536914297664225
416562.32984231651,-0.53292350512981745,-2.4620504052264467,-40.59133187478983
417502.30997847713,-0.53284362307692612,-2.4717407290629447,-40.660213509773499
418444.41119614971,-0.53553987948040316,-2.4815002547520395,-40.720120111707232
419388.63828159153,-0.53980123152457904,-2.4880438710274184,-40.782697197342458
420334.99603185995,-0.54554558067613246,-2.4992654061370265,-40.848478814185569
421283.48925483745,-0.55409737609393173,-2.5069886155864123,-40.91426580975741
422234.12276925507,-0.54780404883435452,-2.515339409388428,-40.973321922670507
423186.90140471782,-0.54441557316816303,-2.5234920281233508,-41.043109904381993
424141.83000172849,-0.54483648631971271,-2.5325030654015568,-41.095641228586501
425098.9134117128,-0.54575876696734127,-2.5397741951255117,-41.156527356659744
426058.15649704356,-0.54674298717472247,-2.5486619770110397,-41.228134793474027
427019.56413106568,-0.55198617216390833,-2.5561555562901876,-41.286486538497741
427983.14119812101,-0.55160962102048372,-2.5673373257904664,-41.357201298712937
428948.89259357291,-0.55400031815922357,-2.5739748990089728,-41.41314527735004
429916.82322383107,-0.55327144286881447,-2.5830812660101525,-41.459275115327756
430886.93800637673,-0.55687156065663268,-2.5912239704417903,-41.531315244685629
431859.24186978757,-0.56108341652148264,-2.6000594262724377,-41.598131137638333
432833.73975376255,-0.56838452363955028,-2.6096573608271489,-41.652031000150998
433810.43660914712,-0.57090476261826484,-2.6183876025338622,-41.714939733736074
434789.33739795868,-0.5663062842550165,-2.62702261080956,-41.780103227576603
435770.44709341106,-0.56553545923606596,-2.6358305868849574,-41.860245831116117
436753.7706799407,-0.5653675237046536,-2.6458403376301654,-41.911465968095399
437739.31315323111,-0.56717204903866614,-2.6528193961998783,-41.968927950461733
438727.07952023891,-0.56717530316120046,-2.6623318064399952,-42.03938607306393
439717.07479921903,-0.5688068950384233,-2.6714565861979733,-42.098993146665862
440709.30401974986,-0.57092488027446964,-2.6807094511601699,-42.162990182758591
441703.77222275943,-0.57165950924882247,-2.6877423255740016,-42.229254760828738
442700.48446055054,-0.57344360414352891,-2.696464905766172,-42.289945219414236
443699.4457968268,-0.57787356665309331,-2.7078933528289779,-42.346969275047655
444700.66130671796,-0.58614891425814486,-2.71523690632818,-42.410247124974418
445704.136076806,-0.59187174869060555,-2.724508628830709,-42.465080967223805
446709.87520515069,-0.58552570190610664,-2.7318710796486827,-42.535301217351218
447717.88380131597,-0.58365339075172618,-2.7427442270357756,-42.609072962329883
