#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35FCC
#Date Time: 2018-10-28 01:02:20.753
#Start: 200000 Hz
#Stop: 300000 Hz
#Steps: 1000
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42537 V
#Offset: 0.000183761 V
#Relative: no
#Channel: Channel 2
#Range: 5.47028 V
#Offset: -7.92091e-07 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
202943.72458068264,-0.019492491650572263,-2.1658872652231471,-38.143299939456298
203026.11026672641,-0.018150941548615809,-2.1668697381315134,-38.169860162559075
203108.5293975159,-0.014733543746685743,-2.1714037102621204,-38.172854508795226
203190.98198662809,-0.015560089642449993,-2.1696293973531819,-38.180093366997646
203273.46804764553,-0.016599057042100858,-2.1716926958919833,-38.191029258847408
203355.98759415623,-0.018079808347897287,-2.1723573164964578,-38.203745004385027
203438.54063975383,-0.015553074261858993,-2.1749887449167469,-38.221590910423529
203521.12719803728,-0.017860950646791631,-2.1737048627733131,-38.223246015154189
203603.74728261121,-0.014337679446419537,-2.1800513279129579,-38.223338094802877
203686.40090708574,-0.015652671220410263,-2.1809377213876715,-38.236587875364656
203769.08808507651,-0.017260043365191866,-2.1804611836290304,-38.255373328338052
203851.80883020468,-0.015188329435024241,-2.1818294912582377,-38.271053028893348
203934.56315609691,-0.015119314463906392,-2.1827882822945561,-38.274113562129152
204017.35107638544,-0.01517088519934677,-2.1842337478496239,-38.304132504590953
204100.17260470806,-0.016194428849535793,-2.1860842294289373,-38.297580448554129
204183.02775470805,-0.014621693691938224,-2.1882965817537792,-38.308943894198052
204265.91654003423,-0.012349498534093468,-2.1898869030043246,-38.309359151970014
204348.83897434096,-0.015160344157394888,-2.1894303029430331,-38.337691201953575
204431.79507128816,-0.014432522852561103,-2.1903189772977578,-38.33786881628005
204514.78484454131,-0.015497106065920342,-2.1947240226695612,-38.363709348685973
204597.80830777145,-0.0164012544895153,-2.1931971842262867,-38.367504339760472
204680.86547465509,-0.014877751478355928,-2.1980655717718514,-38.364289812661184
204763.9563588743,-0.013375917680057118,-2.1962872316933248,-38.391494034269101
204847.08097411683,-0.01612596402311145,-2.2000635857870074,-38.403386102143607
204930.23933407592,-0.01419581586738454,-2.1983491932533554,-38.404367005316033
205013.43145245026,-0.016458211217453594,-2.1988893393791011,-38.409336459119842
205096.65734294424,-0.015905852284938279,-2.2028000057498347,-38.435069131228708
205179.91701926777,-0.014242228409812889,-2.2058124284822926,-38.460121300337022
205263.21049513627,-0.017120827626984469,-2.2047500569551031,-38.451015562898242
205346.53778427085,-0.016393694626738172,-2.207653556964571,-38.473548884797069
205429.89890039811,-0.017808399254370166,-2.2082473771111646,-38.46894371844057
205513.29385725019,-0.013808734013357738,-2.211956229573647,-38.513027304505954
205596.72266856488,-0.015756323509978454,-2.211512067024509,-38.521975795828197
205680.18534808548,-0.014819772407579793,-2.2144512984736133,-38.512237959079158
205763.68190956092,-0.016614141901962007,-2.2150582480368426,-38.515436978841763
205847.21236674569,-0.015217988979131975,-2.2161730199554452,-38.517372923265214
205930.77673339989,-0.015518444286570213,-2.2182172169514986,-38.553186832756921
206014.37502328915,-0.016829255706727705,-2.2191027291300598,-38.567020692286512
206098.00725018472,-0.014906454569074376,-2.2206804343424627,-38.578168279727485
206181.67342786348,-0.016280078737033885,-2.2211781734469769,-38.582410345326593
206265.37357010785,-0.017561442403037576,-2.2222653810065749,-38.588388640616898
206349.10769070583,-0.017918093555905758,-2.222592942686147,-38.612803329331982
