#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35FCC
#Date Time: 2018-10-27 22:10:19.951
#Start: 145000 Hz
#Stop: 155000 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42537 V
#Offset: 0.000183761 V
#Relative: no
#Channel: Channel 2
#Range: 5.47028 V
#Offset: -7.92091e-07 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
145000,0.027583714788544534,-2.8672190665565802,-43.847740233059199
145097.71219410858,0.02772471883707657,-2.8693591707531674,-43.874252986169452
145195.49023423702,0.029852764571488118,-2.8759107608091932,-43.894455037220325
145293.3341647574,0.029045086956138763,-2.8772344033464909,-43.910825947296736
145391.2440300718,0.026454052210371001,-2.8792564457092444,-43.932790922197626
145489.2198746122,0.026321481977189205,-2.8815326787961837,-43.962211076176239
145587.2617428404,0.027349772688040622,-2.8860088440464891,-43.971064056373905
145685.36967924837,0.026232382086955476,-2.8898908147133824,-43.990621116610939
145783.54372835788,0.029116614660783312,-2.891008681325888,-44.010662051235954
145881.78393472076,0.028114773425485511,-2.8941902046388686,-44.040729912980112
145980.09034291896,0.02586176749201289,-2.8968547010710184,-44.04282716019415
146078.46299756429,0.02737505941487094,-2.8996293310575227,-44.082104446237018
146176.90194329878,0.025387918437063513,-2.901555839194367,-44.095620123392678
146275.40722479447,0.027919542060678655,-2.9051274518022656,-44.094333297026736
146373.9788867535,0.02792495652205057,-2.9094051558513607,-44.121301497649583
146472.61697390818,0.026098736562049103,-2.9113516434609332,-44.146981488447921
146571.32153102089,0.025409592031807197,-2.9155326939088608,-44.174867852423255
146670.09260288428,0.027004736862329376,-2.9165543148459361,-44.197369934161443
146768.93023432107,0.026076163741787048,-2.9209224483825968,-44.199903103009206
146867.83447018429,0.026031541818951009,-2.9234550789188352,-44.227206771993778
146966.80535535709,0.026275823548572216,-2.9261194864327189,-44.244161486401644
147065.84293475293,0.027720357506443069,-2.9295920693480868,-44.267564294256999
147164.94725331556,0.02662433787179265,-2.932725192176715,-44.286450566031789
147264.118356019,0.0265175398824537,-2.9333081560490868,-44.30199271885914
147363.3562878675,0.027234799489244402,-2.9362114844353937,-44.320102755167511
147462.6610938957,0.02875174558194539,-2.9420685879288517,-44.334245072506683
147562.03281916864,0.026576980765755848,-2.9435921327814247,-44.353676610788668
147661.47150878163,0.030156050323034669,-2.9478842023305365,-44.372680708633538
147760.97720786039,0.02585434403549014,-2.9472951671696856,-44.405858619783743
147860.54996156113,0.026802378264940009,-2.9512816093645804,-44.421981332174312
147960.18981507042,0.027582354712087882,-2.9539340766854281,-44.429378333849321
148059.89681360527,0.025427330973283084,-2.9564755194933081,-44.446819691851942
148159.67100241318,0.026925439945625972,-2.9608472113523439,-44.470538229797441
148259.51242677215,0.023955504411671387,-2.9618911883886021,-44.496400589049465
148359.42113199068,0.026324873909493934,-2.9667052844133224,-44.516524019112936
148459.39716340782,0.023961696482961384,-2.9676243761582914,-44.526478501481172
148559.44056639314,0.024158617393694293,-2.9712799616770109,-44.549496236692178
148659.55138634684,0.023949332184847134,-2.9756432648904321,-44.580819750476351
148759.72966869964,0.023715325490495757,-2.9792027723083727,-44.584559034118286
148859.97545891293,0.023489400424797753,-2.9828883089379392,-44.601663970108724
148960.28880247872,0.021425391864066709,-2.9845353739094955,-44.618154571349407
149060.66974491967,0.018501535438494726,-2.9881100145466792,-44.636723978190048
149161.11833178913,0.020790692606372549,-2.9897306538616339,-44.668800045903012
149261.6346086711,0.014394739329996012,-2.9935791324797636,-44.686099947597683
149362.21862118039,0.013382991149485624,-2.9961002445387481,-44.712509722153527
149462.87041496247,0.01220591616252625,-2.9989213891138005,-44.710631334770873
149563.59003569357,0.011418220353969891,-3.0012061288623224,-44.743233572067112
149664.37752908078,0.014903879043874904,-3.0062247263387776,-44.755422162174511
149765.23294086187,0.01517919836082301,-3.0088832338321958,-44.793437537525165
149866.15631680557,0.017622171763320017,-3.0122428017884664,-44.784274479138148
149967.14770271131,0.016336315738406777,-3.0140513083129599,-44.814035565051086
150068.20714440951,0.021393550261591485,-3.0162854992695105,-44.842463982208457
150169.33468776135,0.020732619688309646,-3.0177983920993356,-44.853109613908828
150270.53037865905,0.022493434704527381,-3.022655966287227,-44.871608070337302
150371.79426302569,0.024818970139061015,-3.0260915381931088,-44.900304319266908
150473.12638681522,0.0232641981641106,-3.0288172830884785,-44.918301335295986
150574.52679601268,0.024958554941723554,-3.0310437873485601,-44.93141220114147
150675.99553663406,0.025591181655940369,-3.0341316524399984,-44.93983322514066
150777.53265472632,0.025681175250580404,-3.0349865027837257,-44.965696181063436
150879.13819636751,0.026076881246414392,-3.0398634982919415,-44.999208998422404
150980.81220766666,0.02661009384911556,-3.0431897206103948,-45.006577195986793
151082.55473476395,0.026521165153876709,-3.0470523012747592,-45.026440935532605
151184.36582383059,0.02524048004326216,-3.0486260781904519,-45.04398037932026
151286.24552106892,0.02632026967718238,-3.052213837272562,-45.063602582715752
151388.19387271247,0.023248628677077374,-3.0535758080956228,-45.078770808631667
151490.21092502584,0.024928149419230883,-3.0587170650997599,-45.10615322465577
151592.29672430482,0.026992958987619053,-3.0607953211839165,-45.122567395123546
151694.45131687648,0.02624399728402961,-3.0641077849849339,-45.14883428217081
151796.67474909904,0.025898647180253073,-3.0680639079650707,-45.166552174468499
151898.96706736193,0.027177546587519953,-3.069201257623118,-45.162970179048763
152001.32831808593,0.025121988665856618,-3.0717458886946698,-45.211309418841353
152103.75854772303,0.023699818778070973,-3.0755991089461405,-45.222748516648096
152206.25780275653,0.025831547584941359,-3.0782323665652771,-45.226665029290956
152308.8261297011,0.025316765048319576,-3.0799181266730766,-45.261049045408427
152411.46357510274,0.023475970787128951,-3.0842291653018581,-45.259949315951985
152514.17018553874,0.022856371966325419,-3.0845859368636308,-45.300111536284646
152616.94600761789,0.025229854149050494,-3.0902527432414981,-45.311009507028601
152719.79108798035,0.024356383071893823,-3.09287478019455,-45.328208487687824
152822.70547329765,0.023457088541056947,-3.0958659527813364,-45.341669368635593
152925.68921027286,0.024565461198801163,-3.0978142307750067,-45.382710459403896
153028.74234564046,0.025128670934689706,-3.1032354394297967,-45.390722372035455
153131.86492616645,0.025727545644532137,-3.1074047185780138,-45.416391804561826
153235.05699864833,0.02397147193063252,-3.1084540974331158,-45.43509218905956
153338.31860991518,0.02409232282222621,-3.1116592992588448,-45.445170004597507
153441.64980682754,0.025571350613367981,-3.1150978439868053,-45.463281049228655
153545.05063627765,0.025438651020966555,-3.1185187857849135,-45.503901849468804
153648.52114518927,0.025500631781443531,-3.1200634017599467,-45.508601117900234
153752.06138051779,0.025570241356999562,-3.1264395618203151,-45.532132358171097
153855.67138925023,0.025713235062166627,-3.1262373369143006,-45.547991701956569
153959.35121840535,0.025419168112344709,-3.1303084385657147,-45.569865587543262
154063.10091503352,0.025803276105758281,-3.1326142439780664,-45.584412598841979
154166.92052621683,0.025426848914342194,-3.1368759771868584,-45.616795141154284
154270.81009906909,0.024575459246354424,-3.1395257387752009,-45.618786420069497
154374.76968073589,0.025023444534239755,-3.1417702972817896,-45.653492258100457
154478.79931839459,0.025332564775928941,-3.1459272464615928,-45.670826132539823
154582.89905925433,0.024833556354940046,-3.1481779675214616,-45.683806196529844
154687.06895055599,0.02284156125464807,-3.1519670530190118,-45.689841978372122
154791.30903957243,0.019858895760604661,-3.1550518970432191,-45.722645898953111
154895.61937360826,0.018548036435947064,-3.1564583685220251,-45.735694657061018
155000,0.020308146517634736,-3.159968715036547,-45.766718317440677
