#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35FCC
#Date Time: 2018-10-28 01:23:52.161
#Start: 200000 Hz
#Stop: 300000 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42537 V
#Offset: 0.000183761 V
#Relative: no
#Channel: Channel 2
#Range: 5.47028 V
#Offset: -7.92091e-07 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
200000,0.01413053447129828,-2.1845673144643678,-38.426720347720448
200820.80112265324,0.009093171245678178,-2.1977996440125587,-38.525263275964292
201644.97081772122,0.0043948231032696532,-2.2109617740065644,-38.655912849150617
202472.52290984406,0.0097182334761971509,-2.2273242903931383,-38.768921157153372
203303.47128039823,0.017063202203646603,-2.2436912394735047,-38.899944472918854
204137.82986772948,0.015014383512225598,-2.2534110348563114,-38.984014952264602
204975.61266738662,0.016427942269038358,-2.2683797123174938,-39.099671400658167
205816.83373235623,0.015335184077998526,-2.2803807208676785,-39.207759452217232
206661.50717329851,0.014122873749996521,-2.2976483009399482,-39.337358126562776
207509.64715878377,0.014608990042845584,-2.315350801895423,-39.443662348467356
208361.26791553033,0.014506549551497026,-2.3290962667782971,-39.553247719692905
209216.38372864292,0.01141932865786591,-2.3430595029276269,-39.647988189446089
210075.00894185255,0.015608585457549866,-2.3553061511989273,-39.794396045441317
210937.15795775683,0.010711105108641159,-2.3732913857517874,-39.877116003908704
211802.84523806191,0.012056674886567909,-2.3883155591461422,-40.008549400087759
212672.08530382466,0.0041360386355204252,-2.4034505293856192,-40.123925693889888
213544.8927356966,-0.0041750569406337149,-2.4167808210597972,-40.223056647536964
214421.28217416821,0.0043187673463897227,-2.4310120885795645,-40.330103560889704
215301.26831981476,0.010445378673977847,-2.4490495247804542,-40.474276708807196
216184.86593354258,0.007075718346423945,-2.4620008672947753,-40.561343467950309
217072.08983683703,0.008551444553352272,-2.4781251142545013,-40.667233056995705
217962.95491201084,0.0090694536082937659,-2.4916014622552569,-40.794129306318084
218857.47610245383,0.008902369129150418,-2.5095245513047066,-40.908246474578604
219755.66841288356,0.0073512549591632928,-2.5249056869193391,-41.012302243706102
220657.54690959709,0.006633601224868029,-2.5424867802698374,-41.13423204025807
221563.12672072364,0.0089919507976433215,-2.5548292476606931,-41.252709489167501
222472.42303647831,0.0068328270746363393,-2.5693826394087784,-41.367834923143135
223385.45110941693,0.0048447295913760817,-2.5857083400719034,-41.463243690016697
224302.22625469198,0.0036436006166571961,-2.6052490617905626,-41.575831751454686
225222.76385030936,-0.0053151602318521392,-2.6170487380524725,-41.697760170737737
226147.07933738633,-0.0067182291930380916,-2.6353575834917775,-41.815782998402199
227075.18822041072,-0.0010046709714440463,-2.6524706990337727,-41.92536378243706
228007.10606750078,0.0028947698889853759,-2.668193412888427,-42.052587711435393
228942.84851066637,0.0032452847910151967,-2.6834952519247524,-42.153843591588114
229882.4312460713,0.0019061519786002486,-2.6986607751520797,-42.269558809641325
230825.87003429647,0.0025064387002724361,-2.7129490894450674,-42.372518659872185
231773.18070060425,0.00069036376386972208,-2.7294612706333679,-42.499596265461854
232724.3791352041,-0.0014236729921562265,-2.7486821201992067,-42.619472598349034
233679.48129351888,-0.0016367580730283781,-2.7645909511874303,-42.724796427947794
234638.5031964526,-7.4483268097361036e-08,-2.7811841663869279,-42.847825213976542
235601.4609306592,0.0007744792607614103,-2.7977750062771864,-42.948735537302078
236568.37064881239,-0.0043362237930256722,-2.8163766038976572,-43.065497656669251
237539.24856987633,-0.012766941882343725,-2.8323428406468936,-43.168900435867073
238514.11097937817,-0.013238139487525126,-2.8503834105294206,-43.280951120577065
239492.97422968072,-0.0066330957351245926,-2.8639463221804773,-43.400025620990164
240475.85474025714,-0.0039647602876684016,-2.8820373352934774,-43.531116548643723
241462.76899796614,-0.0045771482453019798,-2.8998339414644154,-43.661493194942551
242453.73355732858,-0.005787031323300983,-2.9187431696558748,-43.756950258985896
243448.76504080521,-0.0039980571570852148,-2.9338808917782506,-43.86864760314603
244447.88013907542,-0.0082844488439824046,-2.9505699442078841,-43.977349247987021
245451.09561131717,-0.0078823652635559155,-2.9697855364532817,-44.098422058655615
246458.42828548836,-0.0056278130936954175,-2.9878024789164637,-44.216071316099573
247469.89505860879,-0.0069377057834600821,-3.002001506426649,-44.326594803099105
248485.51289704372,-0.0097164649478214214,-3.0218724306127371,-44.456993264020326
