#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35FCC
#Date Time: 2018-10-28 01:11:07.569
#Start: 200000 Hz
#Stop: 300000 Hz
#Steps: 1000
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.42537 V
#Offset: 0.000183761 V
#Relative: no
#Channel: Channel 2
#Range: 5.47028 V
#Offset: -7.92091e-07 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
220910.0834311661,-0.073748445319293601,-2.3887976614237334,-40.02734125343558
220999.76262087774,-0.07491618772928943,-2.3911352309800629,-40.026569023728399
221089.47821615741,-0.074601649730433539,-2.3914893509414905,-40.038051142644591
221179.23023178402,-0.072594824172632091,-2.3925561481804807,-40.054817102685462
221269.01868254261,-0.074765509765813129,-2.3940322017545848,-40.058995800774554
221358.84358322405,-0.074792299346239405,-2.3932353255579701,-40.073607491639791
221448.70494862541,-0.072787896503850119,-2.3964709974041711,-40.096617773660654
221538.60279354962,-0.075895456388105645,-2.3987287686381156,-40.104012773253537
221628.53713280562,-0.073918523863426316,-2.3998810195922489,-40.119256196042343
221718.50798120847,-0.074906181725812107,-2.4019245843256534,-40.123242399122262
221808.51535357916,-0.074958153168098091,-2.4025012613719445,-40.138880144241973
221898.55926474472,-0.073263463640689933,-2.4046043466565368,-40.150021436807322
221988.63972953818,-0.075311064811524261,-2.4066599621262701,-40.153048507083611
222078.75676279861,-0.074469602879070618,-2.4093763380995981,-40.171473529482462
222168.91037937111,-0.075163109408296014,-2.4067327706813688,-40.170403763062637
222259.10059410683,-0.075602832744124368,-2.4112349622619402,-40.183202540156444
222349.32742186286,-0.073923284167381142,-2.4127166580324251,-40.20182811067729
222439.59087750243,-0.074350124151546848,-2.4129304109603975,-40.219625000041503
222529.89097589473,-0.073386433252283764,-2.4162952834171811,-40.221783341098401
222620.22773191499,-0.073745741058109715,-2.4164812337355763,-40.228052950715252
222710.60116044455,-0.076106027267301105,-2.4147256209573937,-40.236605436833756
222801.01127637064,-0.077811803555842732,-2.4174481525973333,-40.243251145758826
222891.45809458673,-0.076435123158743831,-2.4195953616890726,-40.240540690081446
222981.94162999219,-0.077540798536351624,-2.4181815330437413,-40.285601856274994
223072.46189749253,-0.075416257512520513,-2.4238001283764801,-40.287665048439052
223163.01891199918,-0.075451165488154545,-2.4252382219890927,-40.299567112236289
223253.6126884298,-0.076722164448180974,-2.4255231482325121,-40.306056406468883
223344.243241708,-0.077640068977364515,-2.4264682801409823,-40.320201845811376
223434.91058676338,-0.076097868500926619,-2.4282067827820448,-40.329358223418296
223525.61473853182,-0.075381361119392851,-2.4294009344817247,-40.341326766359998
223616.35571195502,-0.07565023793926326,-2.4308710296301776,-40.345305815575202
223707.13352198093,-0.077880380304847271,-2.4340502147396719,-40.34673989931261
223797.94818356345,-0.077748691178983809,-2.4350373016914664,-40.369577156220885
223888.79971166258,-0.079646859098121275,-2.4354308776631104,-40.363116525459674
223979.68812124443,-0.076818678290447168,-2.4388500449443753,-40.395157020084795
224070.61342728115,-0.080264179989366191,-2.4403564748946014,-40.387982561927842
224161.57564475099,-0.079433514197433969,-2.4428002210301307,-40.398267236601555
