Freq.	V(vout)
5.12932233062406e+004	(1.48154133198859e+000dB,-1.31153377514912e+002°)
5.14114663977443e+004	(1.84663519512457e+000dB,-1.33313495380382e+002°)
5.15299820677251e+004	(2.21370406660026e+000dB,-1.35663467429716e+002°)
5.16487709445411e+004	(2.58034685974956e+000dB,-1.38220475972903e+002°)
5.17678336579991e+004	(2.94348241790249e+000dB,-1.41001548037301e+002°)
5.18871708393579e+004	(3.29924331662082e+000dB,-1.44022583482433e+002°)
5.20067831213313e+004	(3.64289084321948e+000dB,-1.47296991230541e+002°)
5.21266711380917e+004	(3.96877790857085e+000dB,-1.50833897549262e+002°)
5.22468355252733e+004	(4.27039564797941e+000dB,-1.54635963584673e+002°)
5.23672769199760e+004	(4.54054439674424e+000dB,-1.58696974324705e+002°)
5.24879959607678e+004	(4.77166432584959e+000dB,-1.62999531983242e+002°)
5.26089932876892e+004	(4.95633843237409e+000dB,-1.67513363872842e+002°)
5.27302695422559e+004	(5.08793780116146e+000dB,-1.72194855892917e+002°)
5.28518253674627e+004	(5.16132324090912e+000dB,-1.76988342315342e+002°)
5.29736614077862e+004	(5.17346923028569e+000dB,1.78170646493602e+002°)
5.30957783091892e+004	(5.12386357862249e+000dB,1.73350503482942e+002°)
5.32181767191233e+004	(5.01457744238678e+000dB,1.68617884733144e+002°)
5.33408572865326e+004	(4.84998639560739e+000dB,1.64032398257510e+002°)
5.34638206618573e+004	(4.63621797361345e+000dB,1.59642645426701e+002°)
5.35870674970370e+004	(4.38046274728147e+000dB,1.55484161400307e+002°)
5.37105984455142e+004	(4.09029359633055e+000dB,1.51579243825413e+002°)
5.38344141622376e+004	(3.77310040183987e+000dB,1.47938237960892e+002°)
5.39585153036658e+004	(3.43569142052374e+000dB,1.44561671560414e+002°)
5.40829025277707e+004	(3.08406311653971e+000dB,1.41442674988566e+002°)
5.42075764940411e+004	(2.72330965688752e+000dB,1.38569281279560e+002°)
5.43325378634858e+004	(2.35763187128286e+000dB,1.35926381188718e+002°)
5.44577872986376e+004	(1.99040720039179e+000dB,1.33497253426743e+002°)
5.45833254635566e+004	(1.62429017104491e+000dB,1.31264683078817e+002°)
5.47091530238336e+004	(1.26132232108167e+000dB,1.29211727897820e+002°)
5.48352706465937e+004	(9.03038662241503e-001dB,1.27322207113316e+002°)
5.49616790005002e+004	(5.50563842054513e-001dB,1.25580984382548e+002°)
5.50883787557574e+004	(2.04695204275584e-001dB,1.23974105447007e+002°)
5.52153705841150e+004	(-1.34027620494100e-001dB,1.22488837906117e+002°)
5.53426551588708e+004	(-4.65265654786770e-001dB,1.21113648287806e+002°)
5.54702331548751e+004	(-7.88834518084168e-001dB,1.19838141466194e+002°)
5.55981052485337e+004	(-1.10466768537568e+000dB,1.18652979647819e+002°)
5.57262721178117e+004	(-1.41278743809774e+000dB,1.17549792373060e+002°)
5.58547344422371e+004	(-1.71328205928233e+000dB,1.16521084864317e+002°)
5.59834929029043e+004	(-2.00628803575980e+000dB,1.15560149201166e+002°)
5.61125481824779e+004	(-2.29197624010589e+000dB,1.14660980875473e+002°)
5.62419009651961e+004	(-2.57054125553264e+000dB,1.13818202009209e+002°)
5.63715519368745e+004	(-2.84219317104953e+000dB,1.13026991703534e+002°)
5.65015017849097e+004	(-3.10715131124442e+000dB,1.12283023484785e+002°)
5.66317511982828e+004	(-3.36563947686642e+000dB,1.11582409517618e+002°)
5.67623008675632e+004	(-3.61788236247351e+000dB,1.10921651097100e+002°)
5.68931514849123e+004	(-3.86410288912561e+000dB,1.10297594860387e+002°)
5.70243037440871e+004	(-4.10452024694514e+000dB,1.09707394142578e+002°)
5.71557583404436e+004	(-4.33934848700110e+000dB,1.09148474917359e+002°)
5.72875159709413e+004	(-4.56879553714533e+000dB,1.08618505798166e+002°)
5.74195773341458e+004	(-4.79306254388836e+000dB,1.08115371619174e+002°)
