Freq.	V(vout)
4.87595839569945e+004	(-1.55833829657388e+001dB,1.51461484333521e+002°)
4.88719864065947e+004	(-1.52411709030626e+001dB,1.50828161620950e+002°)
4.89846479706017e+004	(-1.48922193609592e+001dB,1.50164347442888e+002°)
4.90975692463361e+004	(-1.45362842031990e+001dB,1.49467759588763e+002°)
4.92107508324950e+004	(-1.41731127553062e+001dB,1.48735888001606e+002°)
4.93241933291561e+004	(-1.38024443824123e+001dB,1.47965967169413e+002°)
4.94378973377802e+004	(-1.34240113944767e+001dB,1.47154944772487e+002°)
4.95518634612145e+004	(-1.30375403792610e+001dB,1.46299446079844e+002°)
4.96660923036962e+004	(-1.26427540919660e+001dB,1.45395733539606e+002°)
4.97805844708552e+004	(-1.22393740669137e+001dB,1.44439660969359e+002°)
4.98953405697175e+004	(-1.18271241632642e+001dB,1.43426621732108e+002°)
5.00103612087086e+004	(-1.14057353160388e+001dB,1.42351490296093e+002°)
5.01256469976564e+004	(-1.09749518388545e+001dB,1.41208556645904e+002°)
5.02411985477947e+004	(-1.05345397192800e+001dB,1.39991453172605e+002°)
5.03570164717664e+004	(-1.00842974654569e+001dB,1.38693073972954e+002°)
5.04731013836266e+004	(-9.62407020714178e+000dB,1.37305487008639e+002°)
5.05894538988458e+004	(-9.15376792806665e+000dB,1.35819840424503e+002°)
5.07060746343135e+004	(-8.67338890861863e+000dB,1.34226265655651e+002°)
5.08229642083414e+004	(-8.18304968127881e+000dB,1.32513781981192e+002°)
5.09401232406662e+004	(-7.68302302661844e+000dB,1.30670210195427e+002°)
5.10575523524535e+004	(-7.17378572444717e+000dB,1.28682107431130e+002°)
5.11752521663007e+004	(-6.65607784698056e+000dB,1.26534741311959e+002°)
5.12932233062406e+004	(-6.13097520724106e+000dB,1.24212129961259e+002°)
5.14114663977443e+004	(-5.59997594352160e+000dB,1.21697185215615e+002°)
5.15299820677251e+004	(-5.06510080907051e+000dB,1.18972009462730e+002°)
5.16487709445411e+004	(-4.52900410502241e+000dB,1.16018410531807e+002°)
5.17678336579991e+004	(-3.99508782120937e+000dB,1.12818710682486e+002°)
5.18871708393579e+004	(-3.46760497875279e+000dB,1.09356928373265e+002°)
5.20067831213313e+004	(-2.95172936593225e+000dB,1.05620394205450e+002°)
5.21266711380917e+004	(-2.45355884776225e+000dB,1.01601810175163e+002°)
5.22468355252733e+004	(-1.98001114893387e+000dB,9.73016587561361e+001°)
5.23672769199760e+004	(-1.53856996005101e+000dB,9.27307098284889e+001°)
